Customer Account,Customer Bank,Amount of Transfer,Offshore Transfer,Customer Account Age,Customer Nationality,Suspicious activity found in previous transactions,KYC Complied,Receivers Account,Receivers Bank,Frequency of transaction in last 30 days,Source country,Receiving country,Transaction Type,Average Transaction Amount,Transaction Amount Relative to Average,Is Laundering
A7DEEFAD4,1,55239.06,1,8.28,UK,0,0,87B969D57,90,6.0,UK,India,Wire,55239.06,1.0810361505936568,1
A7DEEFAD4,1,26488.69,1,10.2,UK,0,0,35B314B58,63,7.0,UK,India,ACH,40863.875,0.7107310209315603,0
94D73A4E9,1,82409.39,0,7.23,UK,0,1,87AC5A0AB,32,4.0,USA,USA,Bitcoin,82409.39,0.9635134952009662,0
94D73A4E9,1,55519.06,1,10.4,UK,1,0,64F429416,44,1.0,USA,UK,Credit Card,68964.225,0.8950801727774791,1
94D73A4E9,1,175413.54,0,5.35,USA,1,1,6FCE74B83,15,5.0,USA,USA,ACH,104447.33,1.7579158255792866,1
94D73A4E9,1,118053.57,1,6.23,USA,0,1,7FD612CC5,12,4.0,USA,Switzerland,Wire,107848.89,1.1498225420545267,0
94D73A4E9,1,43107.3,0,25.54,USA,1,0,7044886D2,97,3.0,USA,USA,Wire,94900.572,0.42959568799771175,1
94D73A4E9,1,55406.2,1,18.81,India,0,1,18BAEA079,10,7.0,USA,India,Wire,88318.17666666665,0.7095930205162537,0
94D73A4E9,1,33188.89,1,12.68,USA,0,1,205942A1F,57,2.0,USA,India,Wire,80442.56428571428,0.4480572469415236,1
94D73A4E9,1,32447.36,1,12.23,UK,0,1,53F2D95D6,68,6.0,USA,UK,Credit Card,74443.16374999999,0.3924588397926372,1
01D3FF04D,1,12587.75,1,15.43,USA,0,1,181C7313D,61,4.0,USA,UK,Wire,12587.75,0.9571074837512342,0
01D3FF04D,1,75942.75,0,12.56,USA,0,1,C56C136BB,97,7.0,USA,USA,ACH,44265.25,1.748082566790109,0
01D3FF04D,1,5746.14,0,26.47,USA,0,1,24D1077C5,52,3.0,USA,USA,ACH,31425.546666666665,0.17857793562138874,0
01D3FF04D,1,11172.26,1,26.04,USA,0,0,1AD88B5B2,39,7.0,USA,India,ACH,26362.225,0.5072367010641233,0
01D3FF04D,1,296065.49,1,27.87,UK,0,1,ABBEDB561,40,4.0,USA,UK,Wire,80302.878,3.6165626097622527,1
01D3FF04D,1,104259.2,1,27.11,India,0,1,8C7724616,46,3.0,USA,UK,Credit Card,84295.59833333334,1.3039092561955083,0
01D3FF04D,1,15231.98,1,24.76,Canada,0,1,8620806D5,12,6.0,USA,UK,Bitcoin,74429.36714285714,0.14910151910597264,0
01D3FF04D,1,43515.57,0,11.43,USA,0,0,19DE027D9,79,6.0,USA,USA,Wire,70565.1425,0.6212996520525067,0
01D3FF04D,1,34291.09,1,24.11,USA,0,1,27596E1A4,59,7.0,USA,UK,ACH,66534.69222222222,0.5784316516190523,0
A309A40C7,1,56224.16,1,23.24,USA,0,1,A3B431997,42,5.0,USA,UK,Wire,56224.16,1.0155109971098395,0
A309A40C7,1,509977.18,1,8.05,USA,1,1,D192315A7,17,3.0,USA,India,Bitcoin,283100.67,1.898406030008266,0
A309A40C7,1,4968.63,1,29.66,UK,0,1,52EAAE75E,60,1.0,USA,India,Credit Card,190389.99,0.05218134956518501,0
A309A40C7,1,3706.64,1,7.35,UK,0,0,8B295251B,65,5.0,USA,Canada,Credit Card,143719.1525,-0.01350902682569986,0
A309A40C7,1,10874.35,1,12.06,USA,0,1,6EE374F0E,40,4.0,USA,UK,Wire,117150.192,0.09362076646678999,0
A309A40C7,1,200046.76,0,25.49,UK,0,0,F8B818D1C,3,5.0,USA,USA,ACH,130966.28666666667,1.5016501479669262,0
A309A40C7,1,451185.79,0,10.33,USA,0,1,0C8C84178,8,9.0,USA,USA,Wire,176711.93,2.518392576954874,0
FB7B890A4,1,2376.03,1,23.25,USA,0,0,B38EFB907,78,1.0,USA,UK,ACH,2376.03,0.9728090220664253,0
FB7B890A4,1,18365.58,1,3.19,USA,0,1,C024881BC,35,5.0,USA,UK,Credit Card,10370.805,1.8656235866292306,0
FB7B890A4,1,10925.47,0,3.54,Canada,0,0,5CE386638,41,4.0,USA,USA,ACH,10555.693333333335,0.9526181220977146,0
FB7B890A4,1,35466.35,0,13.8,India,0,1,D6BA361F3,58,4.0,USA,USA,ACH,16783.3575,2.0956786818068243,0
9CC7F1021,1,13121.73,0,25.69,UK,0,0,F08E155A7,14,6.0,USA,USA,Wire,13121.73,1.0739261899877364,0
9CC7F1021,1,4933.17,1,1.02,Canada,1,0,606CEFFC7,55,5.0,USA,India,Credit Card,9027.45,0.4659124642877407,1
9CC7F1021,1,69240.89,0,1.19,India,0,0,CADE01AAB,69,6.0,USA,USA,ACH,29098.596666666668,2.356090002219739,0
9CC7F1021,1,51516.19,1,2.21,UK,1,0,23BCFE847,73,9.0,USA,Switzerland,Wire,34702.995,1.4744321365111899,1
C80853A7B,1,8039.29,0,4.41,USA,0,1,B2DDE45EE,27,6.0,USA,USA,Credit Card,8039.29,0.9194770892589846,0
C80853A7B,1,55904.93,1,17.79,USA,0,1,224A2F13D,5,7.0,USA,Canada,ACH,31972.11,1.8451931261551417,0
C80853A7B,1,25079.74,0,7.63,UK,0,0,FBCF5372C,40,8.0,USA,USA,Wire,29674.653333333335,0.8848728022042993,1
C80853A7B,1,6521.34,1,21.37,UK,0,1,FB0DDDEDE,10,4.0,USA,India,Credit Card,23886.325,0.18801123001406744,0
2B9673901,1,26014.97,1,14.26,USA,0,1,9D8F7D228,63,4.0,Switzerland,UK,ACH,26014.97,1.0566515286718658,0
2B9673901,1,24776.52,1,13.77,UK,0,1,392718234,11,7.0,Switzerland,USA,ACH,25395.745000000003,1.0264568032835955,0
2B9673901,1,26346.68,1,2.66,USA,0,0,B113072BA,66,9.0,Switzerland,UK,ACH,25712.72333333334,0.9628002368254758,0
1D6B7F139,1,81294.88,1,18.68,UK,0,1,81C05ABC2,34,3.0,UAE,UK,ACH,81294.88,0.904100396854497,0
1D6B7F139,1,3737.22,1,24.61,USA,1,1,0EC6D5EAC,58,7.0,UAE,India,Credit Card,42516.05,0.10881020819352885,1
1D6B7F139,1,5168.4,1,29.73,USA,0,0,DB3C50758,63,6.0,UAE,UK,Wire,30066.833333333332,0.1407905795783172,0
1D6B7F139,1,33801.58,1,3.67,UK,0,1,481829F00,2,2.0,UAE,India,ACH,31000.52,1.0415992931478728,0
1D6B7F139,1,7218.69,1,3.13,India,1,0,ADB71B9BC,33,2.0,UAE,USA,ACH,26244.154,0.20307842244861316,0
1D6B7F139,1,25502.97,1,1.0,India,0,0,54EFBC484,30,3.0,UAE,UK,Wire,26120.623333333333,0.8795420529876894,0
1D6B7F139,1,12879.4,1,20.41,USA,0,1,04C2A0817,89,7.0,UAE,USA,Wire,24229.019999999997,0.5131652879083466,1
1D6B7F139,1,639026.92,1,18.97,USA,0,1,5DF35552C,89,2.0,UAE,Canada,Credit Card,101078.7575,6.245105256857288,1
1D6B7F139,1,4352.09,1,9.68,USA,0,1,C15A5FD35,34,6.0,UAE,USA,Credit Card,90331.35,0.09581934387370958,0
1D6B7F139,1,4521.67,1,22.42,UK,0,1,7A0738D7C,39,1.0,UAE,UK,ACH,81750.38200000001,0.11075513960335778,1
D1FE067DA,1,48542.11,0,25.11,USA,0,0,DF032B955,23,9.0,USA,USA,Wire,48542.11,0.9591386646444946,1
D1FE067DA,1,9352.63,1,14.04,USA,0,0,A27D4F9C4,29,8.0,USA,UK,ACH,28947.37,0.31729093434536987,0
D1FE067DA,1,18884.88,0,27.9,USA,0,1,633CF8672,91,2.0,USA,USA,ACH,25593.206666666665,0.7162428518371068,0
D1FE067DA,1,52077.39,1,10.07,USA,0,1,2CD9E50AC,73,5.0,USA,UK,ACH,32214.2525,1.5547690073558171,0
D1FE067DA,1,923.48,1,21.78,UK,0,0,20A77268E,7,3.0,USA,UK,Wire,25956.097999999998,0.11221209686273581,0
D1FE067DA,1,44758.86,0,17.59,UK,0,0,1ADD66A30,62,2.0,USA,USA,ACH,29089.891666666663,1.4663823493381267,1
D1FE067DA,1,46076.34,1,6.55,India,0,0,4D7797F5F,72,1.0,USA,India,Wire,31516.52714285714,1.3810127860185009,0
D1FE067DA,1,110346.43,0,11.23,UK,0,0,BE5641792,84,5.0,USA,USA,ACH,41370.265,2.7364995454760157,0
BBF4A880F,1,143966.89,1,24.4,India,1,0,8958CEEB5,87,5.0,USA,UK,Wire,143966.89,0.9548989480211327,1
BBF4A880F,1,18216.19,1,28.04,UK,0,1,55E2308D4,84,6.0,USA,UK,ACH,81091.54000000001,0.28619382321966413,1
BBF4A880F,1,5341.95,0,10.36,USA,0,1,8A7A502EF,88,1.0,USA,USA,Wire,55841.67666666667,0.01796953875432629,0
BBF4A880F,1,8846.27,1,5.45,USA,0,1,3FA3E3111,19,7.0,USA,UK,ACH,44092.825000000004,0.13891024044337882,0
BBF4A880F,1,14151.61,1,18.12,UK,0,1,AC48BA319,12,5.0,USA,UK,Credit Card,38104.58200000001,0.31354917637415336,0
BBF4A880F,1,126556.46,1,7.33,USA,0,1,48B1BF371,17,6.0,USA,Canada,Wire,52846.561666666676,2.3307913763933366,0
BBF4A880F,1,2854.61,1,17.94,India,0,1,A68B766CA,93,6.0,USA,Switzerland,Wire,45704.85428571429,0.0008392973855353425,0
BBF4A880F,1,34966.13,0,3.29,UK,1,0,EFE2574B3,63,3.0,USA,USA,Reinvestment,44362.513750000006,0.7681214683995294,1
BBF4A880F,1,8421.73,1,5.47,India,0,1,C8697AFFF,90,1.0,USA,UK,Wire,40369.09333333334,0.2610784365920597,0
ECEC6AD49,1,9547.11,1,9.36,Canada,0,0,7A918C168,60,6.0,UK,India,Credit Card,9547.11,0.9735666894284087,1
ECEC6AD49,1,1776.51,0,17.17,Canada,0,0,7EB9D280E,86,6.0,UK,UK,Wire,5661.81,0.358580184478845,0
ECEC6AD49,1,59278.93,0,10.44,USA,0,1,CBEA98A46,81,3.0,UK,UK,Wire,23534.183333333334,2.4366759929478405,0
ECEC6AD49,1,3823.96,1,17.53,USA,0,1,E7B7C9A91,32,4.0,UK,USA,ACH,18606.627500000002,0.15746698225569372,0
ECEC6AD49,1,11157.99,1,29.53,Switzerland,0,1,FFA72A67A,27,4.0,UK,Canada,Bitcoin,17116.9,0.600856554616263,0
6B98491D8,1,59254.49,0,3.69,USA,0,1,58968B1EA,99,2.0,USA,USA,Credit Card,59254.49,1.034779207946556,0
6B98491D8,1,84425.61,1,2.05,India,1,0,32C3EE99C,77,3.0,USA,India,Wire,71840.05,1.1688246911748512,0
6B98491D8,1,34139.65,1,11.18,USA,0,0,F95E3C474,32,3.0,USA,UK,Reinvestment,59273.25,0.49107031842917437,0
6B98491D8,1,39489.9,1,17.75,Canada,0,1,5C63236FF,35,8.0,USA,UK,Reinvestment,54327.4125,0.6716338971169133,0
6B98491D8,1,4779.57,1,15.01,USA,0,0,87398461F,85,9.0,USA,Canada,Credit Card,44417.844,0.18627761202040943,1
6B98491D8,1,1680.4,0,24.5,USA,0,0,20C3BBFC0,7,11.0,USA,USA,Credit Card,37294.93666666667,0.019643998184949635,1
FE31B42A6,1,14711.5,1,26.89,UK,1,1,8D6B78604,12,3.0,India,USA,ACH,14711.5,1.0659004215094001,0
FE31B42A6,1,77216.72,1,5.6,USA,0,1,283DA7EF0,50,4.0,India,UK,Wire,45964.11,1.6455507605586306,0
FE31B42A6,1,2093.55,1,4.12,Canada,0,1,E7E64EF77,60,2.0,India,UK,Wire,31340.59,0.10972597915218311,1
FE31B42A6,1,101498.09,1,29.12,USA,0,0,FAA08B72C,88,5.0,India,USA,ACH,48879.965,2.088828409625401,1
5CE01C279,1,35014.79,1,23.04,USA,0,1,F367C19AB,27,8.0,USA,UK,ACH,35014.79,0.9065762064962245,0
5CE01C279,1,57586.09,1,17.75,Canada,1,1,3E58E5093,95,3.0,USA,UK,ACH,46300.44,1.1755388970360288,1
5CE01C279,1,12624.16,1,12.56,UK,0,1,D392CF4FA,75,2.0,USA,India,ACH,35075.013333333336,0.42608433162546544,0
5CE01C279,1,73142.4,1,3.86,USA,0,1,8002C736A,54,9.0,USA,UK,ACH,44591.86,1.5441530324662827,0
1DAA18C12,1,13023.68,1,28.08,USA,0,1,48F3AE649,80,9.0,UK,USA,ACH,13023.68,1.0192753422967262,0
1DAA18C12,1,27677.29,0,4.84,India,1,0,ADD8D53C7,42,6.0,UK,UK,Credit Card,20350.485,1.3363652294896813,1
1DAA18C12,1,7771.3,1,29.27,USA,0,0,477BE62C5,82,2.0,UK,India,ACH,16157.423333333334,0.531395323716306,1
1DAA18C12,1,17294.01,0,28.75,India,1,0,BE8774653,76,8.0,UK,UK,Credit Card,16441.57,1.138070976812478,0
1DAA18C12,1,8832.35,1,10.89,USA,1,1,250CD1A0D,55,6.0,UK,India,ACH,14919.726,0.5435643492209312,0
1DAA18C12,1,3206.49,1,8.25,UK,0,1,D9C43CF16,37,6.0,UK,USA,Wire,12967.520000000002,0.3298130657941459,0
BE0E0E1A1,1,40263.19,0,9.01,USA,0,1,0DAD1B9DF,20,4.0,USA,USA,ACH,40263.19,0.9495452435992504,0
BE0E0E1A1,1,6443.81,1,29.85,USA,0,0,33EE2AD6D,85,6.0,USA,India,ACH,23353.5,0.23774114305899816,0
BE0E0E1A1,1,1162.09,0,4.35,Switzerland,0,1,26E72A772,26,8.0,USA,USA,Wire,15956.363333333333,0.171265127792611,0
BE0E0E1A1,1,226300.01,1,19.11,UK,0,0,ADD8FB660,23,3.0,USA,Canada,Bitcoin,68542.275,3.3928248610258125,0
BE0E0E1A1,1,107624.38,0,22.26,Canada,0,0,54F9FA1FE,87,5.0,USA,USA,ACH,76358.696,1.4529049079473977,1
BE0E0E1A1,1,215599.24,0,2.04,USA,0,1,28F133C07,89,2.0,USA,USA,Bitcoin,99565.45333333332,2.110070420825898,0
BE0E0E1A1,1,16418.65,1,24.8,USA,0,0,E82D311A8,13,5.0,USA,UK,Credit Card,87687.33857142857,0.1440966143899263,0
BE0E0E1A1,1,46102.55,0,17.58,UK,0,1,DE9C434C7,66,6.0,USA,USA,ACH,82489.24,0.582042807992023,1
BE0E0E1A1,1,8012.84,1,21.81,USA,0,1,5ECEC3AFB,28,4.0,USA,UK,Credit Card,74214.08444444445,0.16915156463190584,0
6734CFB72,2,180712.53,1,2.86,USA,0,0,E1F7BFCF1,53,3.0,UAE,Canada,ACH,180712.53,0.9749757918875189,0
6734CFB72,2,52346.52,1,1.79,UK,1,1,603120C5B,96,6.0,UAE,UK,Credit Card,116529.525,0.42161298334502034,1
753472A64,2,1312.12,0,22.17,UK,0,1,D5454CE14,67,1.0,UAE,UAE,ACH,1312.12,0.9826149236772269,0
753472A64,2,19769.07,1,22.67,UK,0,0,C0B567860,27,4.0,UAE,USA,ACH,10540.595,1.9417652093318392,1
205267CB4,2,31808.81,1,19.47,Canada,0,0,EE59391E7,27,5.0,USA,UK,ACH,31808.81,1.0554485968813954,0
205267CB4,2,1903.55,1,18.07,UK,0,0,C90FC2FD5,53,5.0,USA,UK,ACH,16856.18,0.1772462958637907,0
205267CB4,2,159112.75,1,10.08,USA,0,1,BAA3AB860,13,4.0,USA,UK,ACH,64275.03666666666,2.5553236414084544,0
205267CB4,2,1879.74,0,6.18,India,0,0,B69D8845C,88,4.0,USA,USA,Wire,48676.212499999994,0.07348947155435043,0
205267CB4,2,7207.91,1,4.38,USA,0,1,56CE81E7A,89,6.0,USA,UK,ACH,40382.551999999996,0.2566824661536442,0
7772AE13F,2,30455.97,1,2.86,USA,0,1,F2C1167BE,96,8.0,India,UK,Credit Card,30455.97,1.0860178636776103,0
7772AE13F,2,657.36,1,10.21,Canada,0,1,3EAF9A522,21,1.0,India,USA,ACH,15556.665,0.0019019084891970656,0
7772AE13F,2,5993.33,1,14.74,USA,0,1,B52E06081,43,4.0,India,USA,Wire,12368.886666666667,0.4109027148297341,0
7772AE13F,2,132252.89,1,10.56,USA,0,1,FBDDE3DD3,38,5.0,India,USA,Wire,42339.887500000004,3.038823664691827,0
7772AE13F,2,9742.99,1,24.5,UK,0,1,CF2FCFFE1,10,2.0,India,Switzerland,Reinvestment,35820.508,0.2671297160717763,0
7772AE13F,2,60477.22,1,10.87,USA,0,1,E0DA68923,73,5.0,India,UAE,ACH,39929.96,1.4919125471099794,0
7772AE13F,2,122993.74,1,29.16,USA,0,0,80D230F7D,91,8.0,India,USA,ACH,51796.21428571428,2.402970204340055,0
7772AE13F,2,836.19,1,19.15,UK,0,1,60A7A7152,80,5.0,India,UK,ACH,45426.21125,0.11464480328458573,1
7772AE13F,2,15384.87,1,20.48,India,0,0,6708BA6ED,9,9.0,India,UK,ACH,42088.28444444444,0.4239662955500257,1
7772AE13F,2,1954.6,1,13.34,UK,0,1,6EB0DD254,23,4.0,India,USA,ACH,38074.916,0.09095557818108564,0
C595625F5,2,105653.3,1,15.39,Canada,0,1,772C597B0,88,5.0,UAE,USA,Bitcoin,105653.3,1.0444304224373797,0
C595625F5,2,73162.54,1,12.09,India,0,0,C901C79DA,8,1.0,UAE,India,Wire,89407.92,0.8599869974871288,0
C595625F5,2,7706.71,1,26.85,UAE,0,1,219F009D8,37,2.0,UAE,USA,Wire,62174.18333333333,0.20079181785438693,1
ADC52A8F2,2,19131.66,1,19.08,USA,0,1,B215001C4,56,7.0,Canada,UK,Wire,19131.66,0.9395807892235308,0
ADC52A8F2,2,30159.35,1,13.28,India,1,1,E475DE448,49,8.0,Canada,USA,Wire,24645.504999999997,1.1851691680515346,1
ADC52A8F2,2,12211.81,1,15.35,Switzerland,1,1,B2389B3A4,65,9.0,Canada,USA,ACH,20500.94,0.5184716145501944,1
ADC52A8F2,2,92838.26,1,28.87,USA,0,1,60CD67168,100,4.0,Canada,USA,Wire,38585.27,2.5060000042119452,0
ADC52A8F2,2,5467.74,1,29.74,UAE,0,1,F3F20DD54,7,2.0,Canada,USA,Wire,31961.763999999996,0.25103326917989316,0
ADC52A8F2,2,26809.12,1,11.19,UK,0,1,DCC93432D,48,5.0,Canada,USA,Wire,31102.989999999994,0.9200324011981633,0
9AABA6AF3,2,88691.31,0,16.46,India,0,1,DFA0199A7,93,2.0,USA,USA,Wire,88691.31,0.989119966113702,0
9AABA6AF3,2,26929.41,1,27.83,USA,0,1,7017C56B9,6,7.0,USA,UK,ACH,57810.36,0.547782650193883,0
9AABA6AF3,2,48993.85,1,12.81,USA,0,1,7C2295741,1,3.0,USA,UK,Wire,54871.52333333334,0.9032995150287104,0
9AABA6AF3,2,13954.42,1,27.32,UK,0,1,8F8C23B5C,16,4.0,USA,UK,Wire,44642.247500000005,0.3069948028099102,0
9AABA6AF3,2,8311.71,1,25.59,UK,1,1,A1E5CF38D,82,4.0,USA,Canada,ACH,37376.14,0.1758462345289384,0
9AABA6AF3,2,100900.03,1,25.21,UK,0,1,83C9A5601,53,5.0,USA,India,ACH,47963.454999999994,2.0113520393124706,0
9AABA6AF3,2,8284.32,0,18.31,UK,0,1,76E5F1A2F,95,6.0,USA,USA,Reinvestment,42295.00714285714,0.19223296745512852,0
9AABA6AF3,2,357254.13,1,1.8,USA,0,1,D55E2063A,15,3.0,USA,UK,ACH,81664.89749999999,4.428875294543656,0
5B8A0ED7B,2,16837.56,1,3.54,UK,0,0,08E662BB1,100,2.0,India,USA,Wire,16837.56,0.9097228774986462,0
5B8A0ED7B,2,5573.45,1,13.99,USA,0,1,D436E7CBC,99,5.0,India,USA,Wire,11205.505000000001,0.4677162829132079,0
5B8A0ED7B,2,552077.07,1,22.74,USA,0,1,1490B62A0,75,9.0,India,Canada,Wire,191496.02666666664,2.9664458385232795,0
5B8A0ED7B,2,6911.18,1,4.83,India,0,1,C3D2E8519,8,4.0,India,Canada,Wire,145349.815,0.026915840415527553,0
5B8A0ED7B,2,8340.77,1,14.48,USA,0,1,01313AF8E,8,1.0,India,Canada,Wire,117948.00600000001,0.13356996817958566,0
5B8A0ED7B,2,42744.19,0,11.41,UK,0,1,2B0CA7F42,25,6.0,India,India,Wire,105414.03666666667,0.3578878966159317,0
CF79DD8DF,2,2641.37,1,27.73,USA,1,1,AF3B32F2C,37,5.0,Canada,USA,Credit Card,2641.37,0.9180802298193386,0
CF79DD8DF,2,57216.85,1,17.12,India,0,1,05F6705DB,9,8.0,Canada,USA,Wire,29929.11,1.872096721877379,0
CF79DD8DF,2,93126.33,1,25.46,Canada,0,0,BD850DE57,56,3.0,Canada,USA,Wire,50994.85,1.825800209269103,0
CF79DD8DF,2,15721.86,1,16.14,Canada,0,0,856170AFD,91,8.0,Canada,India,ACH,42176.60249999999,0.4485214672008795,0
CF79DD8DF,2,29848.2,1,7.42,UK,0,1,5313E5360,66,6.0,Canada,India,Wire,39710.922,0.851211709993092,0
5C1545487,2,6879.13,0,28.59,USA,1,1,05136E454,58,7.0,Canada,Canada,ACH,6879.13,1.0382773497788556,0
5C1545487,2,19712.4,1,18.83,USA,0,1,11F9F041E,16,6.0,Canada,UK,Wire,13295.765000000001,1.5333407748471064,0
5C1545487,2,15850.2,1,13.51,UK,1,1,B372A933D,77,5.0,Canada,India,Bitcoin,14147.243333333334,1.089997057485163,0
5C1545487,2,7381.49,1,8.69,India,0,1,89A246B53,21,2.0,Canada,UK,ACH,12455.805,0.5116006951114201,0
5C1545487,2,11261.52,1,6.56,USA,0,1,C5DFA893E,79,4.0,Canada,UK,ACH,12216.948,0.9398535068002979,0
5C1545487,2,35270.83,0,2.01,UK,1,1,3FB7FFF0C,9,4.0,Canada,Canada,Credit Card,16059.261666666667,2.1705356427794937,0
5C1545487,2,50546.97,1,16.79,Canada,0,0,9D7F5A97C,31,9.0,Canada,India,ACH,20986.077142857142,2.4100422239500894,0
E2046A958,2,155346.16,1,6.65,India,0,1,0021CC7EC,2,3.0,India,USA,Wire,155346.16,0.9483768905771958,0
E2046A958,2,21994.34,1,1.5,UAE,0,1,B53D5F737,57,3.0,India,UK,Wire,88670.25,0.21063120749975878,0
E2046A958,2,2711.9,1,17.04,USA,0,0,4ECB10119,11,7.0,India,UK,Credit Card,60017.46666666667,0.04524230938430303,0
E2046A958,2,6481.43,1,4.04,USA,0,1,AF86367BD,26,2.0,India,Canada,ACH,46633.4575,0.04796887661448748,0
E2046A958,2,60987.84,1,26.42,UK,0,1,8791834BE,65,5.0,India,UK,Wire,49504.333999999995,1.2236357173714247,0
E2046A958,2,19181.15,1,21.44,UK,0,1,B6278D3A0,5,6.0,India,USA,Wire,44450.47,0.4244862706820419,0
E2046A958,2,22393.32,1,9.75,India,0,0,598CE549A,54,5.0,India,UK,ACH,41299.44857142858,0.45217438586399145,1
E2046A958,2,5623.71,1,9.08,USA,0,1,8448C0EC6,43,2.0,India,USA,Wire,36839.981250000004,0.11694148219551746,0
519B8B629,2,23832.53,1,18.58,UK,0,1,0C498892D,15,7.0,USA,UK,ACH,23832.53,1.0022860022602045,0
519B8B629,2,15705.77,1,24.68,India,0,1,9F751CC99,75,8.0,USA,UK,ACH,19769.15,0.7335704939750746,0
519B8B629,2,8847.64,0,17.16,UK,0,1,D12D4F882,81,3.0,USA,USA,ACH,16128.646666666667,0.5054561754499263,0
519B8B629,2,16394.63,1,26.77,USA,1,1,379F422E8,58,1.0,USA,UK,Reinvestment,16195.142500000002,1.043968774004998,1
519B8B629,2,224776.95,1,5.08,Canada,0,1,4573EA06C,45,2.0,USA,India,Wire,57911.504,3.808859822565435,0
519B8B629,2,7449.05,0,18.4,India,0,0,47D3B3C80,96,1.0,USA,USA,ACH,49501.095,0.06788152134614936,1
519B8B629,2,5529.88,1,2.25,Canada,1,1,8A26C05EF,81,4.0,USA,UK,Wire,43219.49285714286,0.043475914809455965,1
519B8B629,2,20638.32,1,8.22,UK,0,1,23AEB5D1D,5,3.0,USA,UK,Wire,40396.84625,0.5358332947393367,0
519B8B629,2,25393.67,1,16.54,USA,0,1,03242B62D,19,2.0,USA,India,ACH,38729.82666666667,0.6390177945724855,0
519B8B629,2,16166.47,1,13.78,UK,0,1,4217AE1DC,44,3.0,USA,UK,ACH,36473.490999999995,0.49465615702335175,0
CF42F5531,2,18644.31,1,15.92,UK,0,0,FC834CAC9,75,6.0,USA,UK,ACH,18644.31,0.9520780071225052,0
CF42F5531,2,16909.51,1,18.23,Canada,0,1,864F7CAA3,80,4.0,USA,UK,ACH,17776.91,1.0139636346489898,0
CF42F5531,2,160294.62,0,19.52,UK,0,0,F52FC90AB,2,6.0,USA,USA,Reinvestment,65282.81333333333,2.446888975232335,1
E32B5A539,2,27348.8,1,9.9,Switzerland,0,0,D93A1D9E1,96,8.0,Canada,UK,ACH,27348.8,0.9485886236715315,0
E32B5A539,2,7426.9,1,15.04,USA,0,1,6825264C4,5,5.0,Canada,UK,Credit Card,17387.85,0.4526824371634818,0
DB150106B,2,7439.46,1,9.89,Switzerland,0,1,4C59068B8,7,5.0,UK,USA,Wire,7439.46,1.0263419796792421,0
DB150106B,2,24028.26,0,28.46,UK,0,1,6C94AA31D,35,1.0,UK,UK,ACH,15733.859999999999,1.6239838796685486,0
DB150106B,2,8960.97,1,2.19,USA,0,1,BEB5FC6A0,63,6.0,UK,USA,ACH,13476.229999999998,0.5844044606225256,0
DB150106B,2,514187.85,0,24.63,USA,1,1,9D9F0123C,5,4.0,UK,UK,ACH,138654.13499999998,3.694975327538722,1
DB150106B,2,32146.54,1,29.98,USA,0,1,DD2A0325D,71,1.0,UK,India,Wire,117352.616,0.18406211733611544,0
DB150106B,2,3789.28,1,5.22,USA,0,1,2D1AA0015,99,4.0,UK,Canada,Credit Card,98425.39333333333,0.0035849616224894465,0
DB150106B,2,99470.31,1,10.8,Switzerland,0,1,68A00EF33,36,6.0,UK,UAE,ACH,98574.66714285713,0.953939778317771,0
DB150106B,2,68740.86,0,17.07,UK,0,0,6075E563E,69,8.0,UK,UK,ACH,94845.44124999999,0.7684655204246671,0
DB150106B,2,5906.47,0,29.56,India,0,1,E4AE3C96A,91,2.0,UK,UK,Wire,84963.33333333331,0.035793098881464924,0
DB150106B,2,151367.95,1,10.38,India,0,1,05652C82D,8,6.0,UK,USA,Bitcoin,91603.795,1.6701629434723677,0
A5BF6AEAC,2,51913.48,0,24.53,USA,0,0,F3C16C61B,4,1.0,UK,UK,ACH,51913.48,1.0114272460709264,0
A5BF6AEAC,2,294822.25,1,3.64,USA,0,1,B136CAF06,3,5.0,UK,USA,Wire,173367.865,1.7046428753816711,0
A5BF6AEAC,2,149477.45,1,4.64,USA,0,1,6C03D714F,72,7.0,UK,USA,Wire,165404.39333333334,0.9823098631052325,1
8B442BD38,2,70797.56,1,21.64,UAE,0,1,F91CDFCE1,11,1.0,India,Canada,ACH,70797.56,1.0586014901554859,0
8B442BD38,2,33286.66,1,23.14,Canada,0,0,5B4993BF3,25,6.0,India,USA,Reinvestment,52042.11,0.6610018584193789,1
E91870F26,2,34659.87,1,27.77,USA,0,1,8BC005415,34,3.0,Canada,UK,ACH,34659.87,0.9566457782188499,0
E91870F26,2,8572205.89,1,14.2,USA,0,1,DD3C458D8,28,3.0,Canada,UK,ACH,4303432.88,2.0033214314438097,0
E91870F26,2,198908.89,1,29.56,UK,0,1,71D6A3BD6,67,6.0,Canada,USA,ACH,2935258.216666667,-0.012009608721549603,0
E91870F26,2,9928.92,1,19.99,USA,0,1,735AE901E,43,5.0,Canada,USA,Credit Card,2203925.8925,-0.08241955458458912,0
E91870F26,2,645.87,1,14.75,UAE,0,1,1AAD7B64D,52,7.0,Canada,UK,Credit Card,1763269.8879999998,-0.0009408835204190442,0
E91870F26,2,25158.97,1,21.11,UK,1,1,EAF9BC10E,63,3.0,Canada,UK,Credit Card,1473584.735,0.022423297430112586,1
